create_time,update_time,table_id_id,clo_id,clo_name,field_type,level,comment
2019-08-01 19:08:56,2019-08-01 19:08:56,243853,999,_lt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243853,999,clientip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243853,999,clienttype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243853,999,hdsign,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243853,999,index,bigint,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243853,999,offnum,bigint,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243853,999,other,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243853,999,proxyid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243853,999,proxyip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243853,999,proxyver,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243853,999,serial,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243853,999,streamkey,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243853,999,timestamp,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243864,999,ct,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243864,999,ip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243864,999,lid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243864,999,lt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243864,999,page,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243864,999,staytime,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243864,999,type,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243864,999,uid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243864,999,userid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,_lt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,casip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,casport,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,clienttype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,clnid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,clnver,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,cltcomp,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,cnt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,des,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,devcomp,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,deviceip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,deviceport,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,devinnerip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,devinnerport,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,devserial,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,dnt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,dnt0,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,lid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,net,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,nettype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,operatorstype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,other,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,punchtype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,r,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,r1,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,r2,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,r3,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,retrycount,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,stunip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,stunport,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,sysver,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,t1,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,t2,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,t3,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,tid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,upnpip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243852,999,upnpport,string,0,
